,学生id,助学金金额
8308,25412,0
8309,25413,0
8310,25414,0
8311,25415,0
8312,25418,0
8313,25419,0
8314,25424,0
8315,25425,0
8316,25426,0
8317,25427,0
8318,25434,0
8319,25435,0
8320,25436,0
8321,25437,0
8322,25438,0
8323,25439,0
8324,25440,0
8325,25441,0
8326,25442,0
8327,25443,0
8328,25446,0
8329,25447,0
8330,25448,0
8331,25449,0
8332,25454,0
8333,25455,0
8334,25458,0
8335,25459,0
8336,25468,0
8337,25469,0
8338,25472,0
8339,25473,0
8340,25476,0
8341,25477,0
8342,25488,0
8343,25489,0
8344,25490,0
8345,25491,0
8346,25502,0
8347,25503,0
8348,25504,0
8349,25505,0
8350,25512,0
8351,25513,0
8352,25518,0
8353,25519,0
8354,25520,0
8355,25521,0
8356,25524,0
8357,25525,0
8358,25526,0
8359,25527,0
8360,25534,0
8361,25535,0
8362,25544,0
8363,25545,0
8364,25552,0
8365,25553,0
8366,25560,0
8367,25561,0
8368,25568,0
8369,25569,0
8370,25570,0
8371,25571,0
8372,25572,0
8373,25573,0
8374,25576,0
8375,25577,0
8376,25580,0
8377,25581,0
8378,25594,0
8379,25595,0
8380,25598,0
8381,25599,0
8382,25606,0
8383,25607,0
8384,25610,0
8385,25611,0
8386,25614,0
8387,25615,0
8388,25616,0
8389,25617,0
8390,25618,0
8391,25619,0
8392,25620,0
8393,25621,0
8394,25622,0
8395,25623,0
8396,25644,0
8397,25645,0
8398,25646,0
8399,25647,0
8400,25658,0
8401,25659,0
8402,25662,0
8403,25663,0
8404,25664,0
8405,25665,0
8406,25668,0
8407,25669,0
8408,25676,0
8409,25677,0
8410,25678,0
8411,25679,0
8412,25680,0
8413,25681,0
8414,25682,0
8415,25683,0
8416,25704,0
8417,25705,0
8418,25718,0
8419,25719,0
8420,25720,0
8421,25721,0
8422,25726,0
8423,25727,0
8424,25736,0
8425,25737,0
8426,25746,0
8427,25747,2000
8428,25760,0
8429,25761,0
8430,25764,0
8431,25765,0
8432,25776,0
8433,25777,0
8434,25782,0
8435,25783,0
8436,25788,0
8437,25789,0
8438,25792,0
8439,25793,0
8440,25794,0
8441,25795,0
8442,25798,0
8443,25799,0
8444,25804,0
8445,25805,0
8446,25806,0
8447,25807,0
8448,25808,0
8449,25809,0
8450,25812,0
8451,25813,0
8452,25832,0
8453,25833,0
8454,25834,0
8455,25835,0
8456,25838,0
8457,25839,0
8458,25840,0
8459,25841,0
8460,25842,0
8461,25843,0
8462,25856,0
8463,25857,0
8464,25866,0
8465,25867,0
8466,25882,0
8467,25883,0
8468,25886,0
8469,25887,0
8470,25890,0
8471,25891,0
8472,25904,0
8473,25905,0
8474,25906,0
8475,25907,0
8476,25910,0
8477,25911,0
8478,25912,0
8479,25913,0
8480,25918,0
8481,25919,0
8482,25920,0
8483,25921,0
8484,25946,0
8485,25947,0
8486,25948,0
8487,25949,0
8488,25960,0
8489,25961,0
8490,25964,0
8491,25965,0
8492,25968,0
8493,25969,0
8494,25982,0
8495,25983,0
8496,25986,0
8497,25987,0
8498,26002,0
8499,26003,0
8500,26004,0
8501,26005,0
8502,26010,0
8503,26011,0
8504,26012,0
8505,26013,0
8506,26014,0
8507,26015,0
8508,26016,0
8509,26017,0
8510,26018,0
8511,26019,0
8512,26026,0
8513,26027,0
8514,26028,0
8515,26029,0
8516,26038,0
8517,26039,0
8518,26040,0
8519,26041,0
8520,26042,0
8521,26043,0
8522,26060,0
8523,26061,0
8524,26062,0
8525,26063,0
8526,26066,0
8527,26067,0
8528,26068,0
8529,26069,0
8530,26070,0
8531,26071,0
8532,26078,0
8533,26079,0
8534,26080,0
8535,26081,0
8536,26086,0
8537,26087,0
8538,26088,0
8539,26089,0
8540,26100,0
8541,26101,0
8542,26106,0
8543,26107,0
8544,26110,0
8545,26111,0
8546,26120,0
8547,26121,0
8548,26124,0
8549,26125,0
8550,26128,0
8551,26129,0
8552,26138,0
8553,26139,0
8554,26142,0
8555,26143,0
8556,26148,0
8557,26149,0
8558,26152,0
8559,26153,0
8560,26154,0
8561,26155,0
8562,26160,0
8563,26161,0
8564,26162,0
8565,26163,0
8566,26164,0
8567,26165,0
8568,26166,0
8569,26167,0
8570,26168,0
8571,26169,0
8572,26174,0
8573,26175,0
8574,26178,0
8575,26179,0
8576,26184,0
8577,26185,0
8578,26186,0
8579,26187,0
8580,26188,0
8581,26189,0
8582,26198,0
8583,26199,0
8584,26200,0
8585,26201,0
8586,26204,0
8587,26205,0
8588,26206,0
8589,26207,0
8590,26208,0
8591,26209,0
8592,26210,0
8593,26211,0
8594,26212,0
8595,26213,0
8596,26214,0
8597,26215,0
8598,26218,0
8599,26219,0
8600,26220,0
8601,26221,0
8602,26230,0
8603,26231,0
8604,26232,0
8605,26233,0
8606,26236,0
8607,26237,0
8608,26244,0
8609,26245,0
8610,26246,0
8611,26247,0
8612,26254,0
8613,26255,0
8614,26256,0
8615,26257,0
8616,26258,0
8617,26259,0
8618,26262,0
8619,26263,0
8620,26268,0
8621,26269,0
8622,26270,0
8623,26271,0
8624,26272,0
8625,26273,0
8626,26278,0
8627,26279,0
8628,26288,0
8629,26289,0
8630,26292,0
8631,26293,0
8632,26296,0
8633,26297,0
8634,26298,0
8635,26299,0
8636,26300,0
8637,26301,0
8638,26308,0
8639,26309,0
8640,26316,0
8641,26317,0
8642,26320,0
8643,26321,0
8644,26322,0
8645,26323,0
8646,26334,0
8647,26335,0
8648,26338,0
8649,26339,0
8650,26342,0
8651,26343,0
8652,26346,0
8653,26347,0
8654,26348,0
8655,26349,0
8656,26358,0
8657,26359,0
8658,26360,0
8659,26361,0
8660,26362,0
8661,26363,0
8662,26374,0
8663,26375,0
8664,26376,0
8665,26377,0
8666,26378,0
8667,26379,0
8668,26380,0
8669,26381,0
8670,26382,0
8671,26383,0
8672,26384,0
8673,26385,0
8674,26392,0
8675,26393,0
8676,26396,0
8677,26397,0
8678,26398,0
8679,26399,0
8680,26402,0
8681,26403,0
8682,26412,0
8683,26413,0
8684,26416,0
8685,26417,0
8686,26440,0
8687,26441,0
8688,26444,0
8689,26445,0
8690,26454,0
8691,26455,0
8692,26456,0
8693,26457,0
8694,26466,0
8695,26467,0
8696,26470,0
8697,26471,0
8698,26478,0
8699,26479,0
8700,26484,0
8701,26485,0
8702,26486,0
8703,26487,0
8704,26492,0
8705,26493,0
8706,26502,0
8707,26503,0
8708,26504,0
8709,26505,0
8710,26508,0
8711,26509,0
8712,26510,0
8713,26511,0
8714,26514,0
8715,26515,0
8716,26518,0
8717,26519,0
8718,26520,0
8719,26521,0
8720,26522,0
8721,26523,0
8722,26524,0
8723,26525,0
8724,26528,0
8725,26529,0
8726,26530,0
8727,26531,0
8728,26532,0
8729,26533,0
8730,26534,0
8731,26535,0
8732,26536,0
8733,26537,0
8734,26538,0
8735,26539,0
8736,26544,0
8737,26545,0
8738,26554,0
8739,26555,0
8740,26558,0
8741,26559,0
8742,26562,0
8743,26563,0
8744,26580,0
8745,26581,0
8746,26582,0
8747,26583,0
8748,26588,0
8749,26589,0
8750,26590,0
8751,26591,0
8752,26598,0
8753,26599,0
8754,26602,0
8755,26603,0
8756,26604,0
8757,26605,0
8758,26606,0
8759,26607,0
8760,26614,0
8761,26615,0
8762,26616,0
8763,26617,0
8764,26620,0
8765,26621,0
8766,26624,0
8767,26625,0
8768,26632,0
8769,26633,0
8770,26634,0
8771,26635,0
8772,26636,0
8773,26637,0
8774,26640,0
8775,26641,0
8776,26644,0
8777,26645,0
8778,26646,0
8779,26647,0
8780,26648,0
8781,26649,0
8782,26652,0
8783,26653,0
8784,26670,0
8785,26671,0
8786,26672,0
8787,26673,0
8788,26702,0
8789,26703,0
8790,26704,0
8791,26705,0
8792,26706,0
8793,26707,0
8794,26710,0
8795,26711,0
8796,26714,0
8797,26715,0
8798,26718,0
8799,26719,0
8800,26730,0
8801,26731,0
8802,26734,0
8803,26735,0
8804,26740,0
8805,26741,0
8806,26742,0
8807,26743,0
8808,26756,0
8809,26757,0
8810,26766,0
8811,26767,0
8812,26774,0
8813,26775,0
8814,26776,0
8815,26777,0
8816,26784,0
8817,26785,0
8818,26788,0
8819,26789,0
8820,26800,0
8821,26801,0
8822,26802,0
8823,26803,0
8824,26804,0
8825,26805,0
8826,26814,0
8827,26815,0
8828,26816,0
8829,26817,0
8830,26818,0
8831,26819,0
8832,26822,0
8833,26823,0
8834,26844,0
8835,26845,0
8836,26846,0
8837,26847,0
8838,26856,0
8839,26857,0
8840,26860,0
8841,26861,0
8842,26864,0
8843,26865,0
8844,26872,0
8845,26873,0
8846,26874,0
8847,26875,0
8848,26876,0
8849,26877,0
8850,26888,0
8851,26889,0
8852,26894,0
8853,26895,0
8854,26898,0
8855,26899,0
8856,26900,0
8857,26901,0
8858,26902,0
8859,26903,0
8860,26908,0
8861,26909,0
8862,26910,0
8863,26911,0
8864,26918,0
8865,26919,0
8866,26924,0
8867,26925,0
8868,26928,0
8869,26929,0
8870,26936,0
8871,26937,0
8872,26944,0
8873,26945,0
8874,26954,0
8875,26955,0
8876,26960,0
8877,26961,0
8878,26962,0
8879,26963,0
8880,26964,0
8881,26965,0
8882,26976,0
8883,26977,0
8884,26978,0
8885,26979,0
8886,26980,0
8887,26981,0
8888,26992,0
8889,26993,0
8890,26996,0
8891,26997,0
8892,27000,0
8893,27001,0
8894,27006,0
8895,27007,0
8896,27008,0
8897,27009,0
8898,27012,0
8899,27013,0
8900,27018,0
8901,27019,0
8902,27024,0
8903,27025,0
8904,27026,0
8905,27027,0
8906,27034,0
8907,27035,0
8908,27036,0
8909,27037,0
8910,27038,0
8911,27039,0
8912,27050,0
8913,27051,0
8914,27068,0
8915,27069,0
8916,27070,0
8917,27071,0
8918,27080,0
8919,27081,0
8920,27082,0
8921,27083,0
8922,27088,0
8923,27089,0
8924,27090,0
8925,27091,2000
8926,27094,0
8927,27095,0
8928,27110,0
8929,27111,0
8930,27114,0
8931,27115,0
8932,27116,0
8933,27117,0
8934,27120,0
8935,27121,0
8936,27130,0
8937,27131,0
8938,27132,0
8939,27133,0
8940,27134,0
8941,27135,0
8942,27136,0
8943,27137,2000
8944,27144,0
8945,27145,0
8946,27150,0
8947,27151,0
8948,27160,0
8949,27161,0
8950,27162,0
8951,27163,0
8952,27174,0
8953,27175,0
8954,27192,0
8955,27193,0
8956,27196,0
8957,27197,0
8958,27206,0
8959,27207,0
8960,27210,0
8961,27211,0
8962,27212,0
8963,27213,0
8964,27214,0
8965,27215,0
8966,27228,0
8967,27229,0
8968,27234,0
8969,27235,0
8970,27238,0
8971,27239,0
8972,27242,0
8973,27243,0
8974,27244,0
8975,27245,0
8976,27248,0
8977,27249,0
8978,27254,0
8979,27255,0
8980,27262,0
8981,27263,0
8982,27264,0
8983,27265,0
8984,27274,0
8985,27275,0
8986,27276,0
8987,27277,0
8988,27278,0
8989,27279,0
8990,27284,0
8991,27285,0
8992,27286,0
8993,27287,0
8994,27294,0
8995,27295,0
8996,27298,0
8997,27299,0
8998,27302,0
8999,27303,2000
9000,27304,0
9001,27305,0
9002,27312,0
9003,27313,0
9004,27320,0
9005,27321,0
9006,27332,0
9007,27333,0
9008,27336,0
9009,27337,0
9010,27342,0
9011,27343,0
9012,27354,0
9013,27355,0
9014,27358,0
9015,27359,0
9016,27366,0
9017,27367,0
9018,27370,0
9019,27371,0
9020,27372,0
9021,27373,0
9022,27374,0
9023,27375,0
9024,27387,0
9025,27388,0
9026,27389,0
9027,27396,0
9028,27397,0
9029,27400,0
9030,27401,0
9031,27402,0
9032,27403,0
9033,27408,0
9034,27409,0
9035,27426,0
9036,27427,0
9037,27440,0
9038,27441,0
9039,27444,0
9040,27445,0
9041,27454,0
9042,27455,0
9043,27460,0
9044,27461,0
9045,27464,0
9046,27465,0
9047,27472,0
9048,27473,0
9049,27478,0
9050,27479,0
9051,27480,0
9052,27481,0
9053,27486,0
9054,27487,0
9055,27496,0
9056,27497,0
9057,27498,0
9058,27499,0
9059,27500,0
9060,27501,0
9061,27508,0
9062,27509,0
9063,27516,0
9064,27517,0
9065,27518,0
9066,27519,0
9067,27528,0
9068,27529,0
9069,27536,0
9070,27537,0
9071,27538,0
9072,27539,0
9073,27546,0
9074,27547,0
9075,27548,0
9076,27549,0
9077,27552,0
9078,27553,0
9079,27554,0
9080,27555,0
9081,27556,0
9082,27557,0
9083,27560,0
9084,27561,0
9085,27568,0
9086,27569,0
9087,27570,0
9088,27571,0
9089,27572,0
9090,27573,0
9091,27582,0
9092,27583,0
9093,27586,0
9094,27587,0
9095,27588,0
9096,27589,0
9097,27590,0
9098,27591,0
9099,27592,0
9100,27593,0
9101,27596,0
9102,27597,0
9103,27598,0
9104,27599,0
9105,27600,0
9106,27601,0
9107,27608,0
9108,27609,0
9109,27614,0
9110,27615,0
9111,27620,0
9112,27621,0
9113,27622,0
9114,27623,0
9115,27634,0
9116,27635,0
9117,27636,0
9118,27637,0
9119,27642,0
9120,27643,0
9121,27644,0
9122,27645,0
9123,27646,0
9124,27647,0
9125,27656,0
9126,27657,0
9127,27662,0
9128,27663,0
9129,27664,0
9130,27665,0
9131,27670,0
9132,27671,0
9133,27674,0
9134,27675,0
9135,27678,0
9136,27679,0
9137,27690,0
9138,27691,0
9139,27698,0
9140,27699,0
9141,27702,0
9142,27703,0
9143,27708,0
9144,27709,0
9145,27718,0
9146,27719,0
9147,27724,0
9148,27725,0
9149,27740,0
9150,27741,0
9151,27742,0
9152,27743,0
9153,27760,0
9154,27761,0
9155,27764,0
9156,27765,0
9157,27768,0
9158,27769,0
9159,27776,0
9160,27777,0
9161,27784,0
9162,27785,0
9163,27790,0
9164,27791,0
9165,27802,0
9166,27803,0
9167,27808,0
9168,27809,0
9169,27816,0
9170,27817,0
9171,27818,0
9172,27819,0
9173,27822,0
9174,27823,0
9175,27832,0
9176,27833,0
9177,27836,0
9178,27837,0
9179,27838,0
9180,27839,0
9181,27840,0
9182,27841,0
9183,27844,0
9184,27845,2000
9185,27848,0
9186,27849,0
9187,27852,0
9188,27853,0
9189,27856,0
9190,27857,0
9191,27866,0
9192,27867,0
9193,27868,0
9194,27869,0
9195,27870,0
9196,27871,0
9197,27872,0
9198,27873,0
9199,27878,0
9200,27879,0
9201,27888,0
9202,27889,0
9203,27892,0
9204,27893,0
9205,27896,0
9206,27897,0
9207,27898,0
9208,27899,0
9209,27900,0
9210,27901,0
9211,27908,0
9212,27909,0
9213,27910,0
9214,27911,0
9215,27922,0
9216,27923,0
9217,27928,0
9218,27929,0
9219,27930,0
9220,27931,0
9221,27932,0
9222,27933,0
9223,27938,0
9224,27939,0
9225,27940,0
9226,27941,0
9227,27942,0
9228,27943,0
9229,27944,0
9230,27945,0
9231,27946,0
9232,27947,0
9233,27954,0
9234,27955,0
9235,27960,0
9236,27961,0
9237,27966,0
9238,27967,0
9239,27968,0
9240,27969,0
9241,27984,0
9242,27985,0
9243,27988,0
9244,27989,0
9245,28000,0
9246,28001,0
9247,28010,0
9248,28011,0
9249,28014,0
9250,28015,0
9251,28018,0
9252,28019,0
9253,28030,0
9254,28031,0
9255,28036,0
9256,28037,0
9257,28042,0
9258,28043,0
9259,28052,0
9260,28053,0
9261,28056,0
9262,28057,0
9263,28060,0
9264,28061,0
9265,28068,0
9266,28069,0
9267,28082,0
9268,28083,0
9269,28088,0
9270,28089,0
9271,28096,0
9272,28097,0
9273,28102,0
9274,28103,0
9275,28116,0
9276,28117,0
9277,28124,0
9278,28125,0
9279,28126,0
9280,28127,0
9281,28128,0
9282,28129,0
9283,28130,0
9284,28131,0
9285,28132,0
9286,28133,0
9287,28142,0
9288,28143,0
9289,28144,0
9290,28145,0
9291,28146,0
9292,28147,0
9293,28148,0
9294,28149,0
9295,28152,0
9296,28153,0
9297,28156,0
9298,28157,0
9299,28162,0
9300,28163,0
9301,28172,0
9302,28173,0
9303,28174,0
9304,28175,0
9305,28176,0
9306,28177,0
9307,28196,0
9308,28197,0
9309,28210,0
9310,28211,0
9311,28212,0
9312,28213,0
9313,28218,0
9314,28219,0
9315,28226,0
9316,28227,0
9317,28244,0
9318,28245,0
9319,28248,0
9320,28249,0
9321,28258,0
9322,28259,0
9323,28260,0
9324,28261,0
9325,28268,0
9326,28269,0
9327,28270,0
9328,28271,0
9329,28276,0
9330,28277,0
9331,28292,0
9332,28293,0
9333,28304,0
9334,28305,0
9335,28308,0
9336,28309,0
9337,28312,0
9338,28313,0
9339,28328,0
9340,28329,0
9341,28332,0
9342,28333,0
9343,28334,0
9344,28335,0
9345,28336,0
9346,28337,0
9347,28338,0
9348,28339,0
9349,28340,0
9350,28341,0
9351,28342,0
9352,28343,0
9353,28346,0
9354,28347,0
9355,28354,0
9356,28355,0
9357,28364,0
9358,28365,0
9359,28366,0
9360,28367,0
9361,28376,0
9362,28377,0
9363,28394,0
9364,28395,0
9365,28400,0
9366,28401,0
9367,28404,0
9368,28405,0
9369,28408,0
9370,28409,0
9371,28410,0
9372,28411,0
9373,28416,0
9374,28417,0
9375,28432,0
9376,28433,0
9377,28436,0
9378,28437,0
9379,28438,0
9380,28439,0
9381,28440,0
9382,28441,0
9383,28446,0
9384,28447,0
9385,28454,0
9386,28455,0
9387,28458,0
9388,28459,0
9389,28472,0
9390,28473,0
9391,28478,0
9392,28479,0
9393,28480,0
9394,28481,0
9395,28482,0
9396,28483,0
9397,28484,0
9398,28485,0
9399,28494,0
9400,28495,0
9401,28498,0
9402,28499,0
9403,28500,0
9404,28501,0
9405,28514,0
9406,28515,0
9407,28524,0
9408,28525,0
9409,28528,0
9410,28529,0
9411,28532,0
9412,28533,0
9413,28534,0
9414,28535,0
9415,28538,0
9416,28539,0
9417,28540,0
9418,28541,0
9419,28544,0
9420,28545,0
9421,28548,0
9422,28549,0
9423,28552,0
9424,28553,0
9425,28556,0
9426,28557,0
9427,28562,0
9428,28563,0
9429,28566,0
9430,28567,0
9431,28568,0
9432,28569,0
9433,28574,0
9434,28575,0
9435,28578,0
9436,28579,0
9437,28582,0
9438,28583,0
9439,28592,0
9440,28593,0
9441,28602,0
9442,28603,0
9443,28606,0
9444,28607,0
9445,28608,0
9446,28609,0
9447,28614,0
9448,28615,0
9449,28616,0
9450,28617,0
9451,28622,0
9452,28623,0
9453,28630,0
9454,28631,0
9455,28638,0
9456,28639,0
9457,28644,0
9458,28645,0
9459,28650,0
9460,28651,0
9461,28660,0
9462,28661,0
9463,28662,0
9464,28663,0
9465,28664,0
9466,28665,0
9467,28668,0
9468,28669,0
9469,28670,0
9470,28671,0
9471,28676,0
9472,28677,0
9473,28682,0
9474,28683,0
9475,28686,0
9476,28687,0
9477,28694,0
9478,28695,0
9479,28696,0
9480,28697,0
9481,28704,0
9482,28705,0
9483,28706,0
9484,28707,0
9485,28718,0
9486,28719,0
9487,28724,0
9488,28725,0
9489,28726,0
9490,28727,0
9491,28732,0
9492,28733,0
9493,28740,0
9494,28741,0
9495,28742,0
9496,28743,0
9497,28748,0
9498,28749,0
9499,28756,0
9500,28757,0
9501,28758,0
9502,28759,0
9503,28760,0
9504,28761,0
9505,28762,0
9506,28763,0
9507,28780,0
9508,28781,0
9509,28786,0
9510,28787,0
9511,28788,0
9512,28789,0
9513,28790,0
9514,28791,0
9515,28806,0
9516,28807,0
9517,28808,0
9518,28809,0
9519,28812,0
9520,28813,0
9521,28824,0
9522,28825,0
9523,28828,0
9524,28829,0
9525,28836,0
9526,28837,0
9527,28840,0
9528,28841,0
9529,28842,0
9530,28843,0
9531,28844,0
9532,28845,0
9533,28854,0
9534,28855,0
9535,28856,0
9536,28857,0
9537,28860,0
9538,28861,0
9539,28862,0
9540,28863,0
9541,28868,0
9542,28869,0
9543,28870,0
9544,28871,0
9545,28874,0
9546,28875,0
9547,28880,0
9548,28881,2000
9549,28884,0
9550,28885,0
9551,28888,0
9552,28889,0
9553,28890,0
9554,28891,0
9555,28894,0
9556,28895,0
9557,28896,0
9558,28897,0
9559,28900,0
9560,28901,0
9561,28902,0
9562,28903,0
9563,28908,0
9564,28909,0
9565,28914,0
9566,28915,0
9567,28922,0
9568,28923,0
9569,28924,0
9570,28925,0
9571,28926,0
9572,28927,0
9573,28934,0
9574,28935,0
9575,28938,0
9576,28939,0
9577,28940,0
9578,28941,0
9579,28942,0
9580,28943,0
9581,28948,0
9582,28949,0
9583,28950,0
9584,28951,0
9585,28958,0
9586,28959,0
9587,28960,0
9588,28961,2000
9589,28970,0
9590,28971,0
9591,28978,0
9592,28979,0
9593,28980,0
9594,28981,0
9595,28982,0
9596,28983,0
9597,28984,0
9598,28985,0
9599,28996,0
9600,28997,0
9601,29004,0
9602,29005,0
9603,29006,0
9604,29007,0
9605,29012,0
9606,29013,0
9607,29016,0
9608,29017,0
9609,29030,0
9610,29031,0
9611,29032,0
9612,29033,0
9613,29034,0
9614,29035,0
9615,29042,0
9616,29043,0
9617,29044,0
9618,29045,0
9619,29046,0
9620,29047,0
9621,29056,0
9622,29057,0
9623,29066,0
9624,29067,0
9625,29068,0
9626,29069,0
9627,29070,0
9628,29071,0
9629,29076,0
9630,29077,0
9631,29104,0
9632,29105,0
9633,29108,0
9634,29109,0
9635,29114,0
9636,29115,0
9637,29126,0
9638,29127,0
9639,29132,0
9640,29133,0
9641,29140,0
9642,29141,0
9643,29154,0
9644,29155,0
9645,29162,0
9646,29163,0
9647,29174,0
9648,29175,0
9649,29178,0
9650,29179,0
9651,29184,0
9652,29185,0
9653,29186,0
9654,29187,0
9655,29188,0
9656,29189,0
9657,29190,0
9658,29191,0
9659,29194,0
9660,29195,0
9661,29196,0
9662,29197,0
9663,29204,0
9664,29205,0
9665,29216,0
9666,29217,0
9667,29224,0
9668,29225,0
9669,29228,0
9670,29229,0
9671,29238,0
9672,29239,0
9673,29242,0
9674,29243,0
9675,29256,0
9676,29257,0
9677,29258,0
9678,29259,0
9679,29260,0
9680,29261,0
9681,29264,0
9682,29265,0
9683,29270,0
9684,29271,0
9685,29280,0
9686,29281,0
9687,29286,0
9688,29287,0
9689,29288,0
9690,29289,0
9691,29290,0
9692,29291,0
9693,29298,0
9694,29299,0
9695,29300,0
9696,29301,0
9697,29308,0
9698,29309,0
9699,29312,0
9700,29313,0
9701,29314,0
9702,29315,0
9703,29320,0
9704,29321,0
9705,29322,0
9706,29323,0
9707,29328,0
9708,29329,0
9709,29336,0
9710,29337,0
9711,29346,0
9712,29347,0
9713,29348,0
9714,29349,0
9715,29358,0
9716,29359,0
9717,29370,0
9718,29371,0
9719,29372,0
9720,29373,0
9721,29380,0
9722,29381,0
9723,29394,0
9724,29395,0
9725,29404,0
9726,29405,0
9727,29412,0
9728,29413,0
9729,29442,0
9730,29443,0
9731,29444,0
9732,29445,0
9733,29460,0
9734,29461,0
9735,29464,0
9736,29465,0
9737,29468,0
9738,29469,0
9739,29472,0
9740,29473,0
9741,29480,0
9742,29481,0
9743,29484,0
9744,29485,0
9745,29486,0
9746,29487,0
9747,29496,0
9748,29497,0
9749,29500,0
9750,29501,0
9751,29502,0
9752,29503,0
9753,29506,0
9754,29507,0
9755,29510,0
9756,29511,0
9757,29512,0
9758,29513,0
9759,29514,0
9760,29515,0
9761,29522,0
9762,29523,0
9763,29524,0
9764,29525,0
9765,29532,0
9766,29533,0
9767,29544,0
9768,29545,0
9769,29546,0
9770,29547,0
9771,29550,0
9772,29551,0
9773,29556,0
9774,29557,0
9775,29564,0
9776,29565,0
9777,29566,0
9778,29567,0
9779,29572,0
9780,29573,0
9781,29578,0
9782,29579,0
9783,29580,0
9784,29581,0
9785,29588,0
9786,29589,0
9787,29594,0
9788,29595,0
9789,29600,0
9790,29601,0
9791,29606,0
9792,29607,0
9793,29620,0
9794,29621,0
9795,29622,0
9796,29623,0
9797,29626,0
9798,29627,0
9799,29634,0
9800,29635,0
9801,29636,0
9802,29637,0
9803,29642,0
9804,29643,0
9805,29644,0
9806,29645,0
9807,29650,0
9808,29651,0
9809,29656,0
9810,29657,0
9811,29664,0
9812,29665,0
9813,29678,0
9814,29679,0
9815,29686,0
9816,29687,0
9817,29688,0
9818,29689,0
9819,29692,0
9820,29693,0
9821,29696,0
9822,29697,0
9823,29698,0
9824,29699,0
9825,29702,0
9826,29703,0
9827,29706,0
9828,29707,0
9829,29710,0
9830,29711,0
9831,29718,0
9832,29719,0
9833,29732,0
9834,29733,0
9835,29746,0
9836,29747,0
9837,29750,0
9838,29751,0
9839,29754,0
9840,29755,0
9841,29756,0
9842,29757,0
9843,29762,0
9844,29763,0
9845,29764,0
9846,29765,0
9847,29774,0
9848,29775,0
9849,29780,0
9850,29781,0
9851,29782,0
9852,29783,0
9853,29786,0
9854,29787,0
9855,29790,0
9856,29791,0
9857,29794,0
9858,29795,0
9859,29800,0
9860,29801,0
9861,29814,0
9862,29815,0
9863,29816,0
9864,29817,0
9865,29822,0
9866,29823,0
9867,29838,0
9868,29839,0
9869,29846,0
9870,29847,0
9871,29852,0
9872,29853,0
9873,29856,0
9874,29857,0
9875,29862,0
9876,29863,0
9877,29868,0
9878,29869,0
9879,29872,0
9880,29873,0
9881,29874,0
9882,29875,0
9883,29878,0
9884,29879,0
9885,29884,0
9886,29885,0
9887,29890,0
9888,29891,0
9889,29894,0
9890,29895,0
9891,29898,0
9892,29899,0
9893,29900,0
9894,29901,0
9895,29902,0
9896,29903,0
9897,29912,0
9898,29913,0
9899,29914,0
9900,29915,0
9901,29942,0
9902,29943,0
9903,29950,0
9904,29951,0
9905,29954,0
9906,29955,0
9907,29970,0
9908,29971,0
9909,29972,0
9910,29973,0
9911,29976,0
9912,29977,0
9913,29992,0
9914,29993,0
9915,30010,0
9916,30011,0
9917,30022,0
9918,30023,0
9919,30026,0
9920,30027,0
9921,30030,0
9922,30031,0
9923,30034,0
9924,30035,0
9925,30036,0
9926,30037,0
9927,30044,0
9928,30045,0
9929,30060,0
9930,30061,0
9931,30062,0
9932,30063,0
9933,30068,0
9934,30069,0
9935,30072,0
9936,30073,0
9937,30082,0
9938,30083,0
9939,30088,0
9940,30089,0
9941,30090,0
9942,30091,0
9943,30092,0
9944,30093,0
9945,30094,0
9946,30095,0
9947,30096,0
9948,30097,0
9949,30110,0
9950,30111,0
9951,30116,0
9952,30117,0
9953,30132,0
9954,30133,0
9955,30134,0
9956,30135,0
9957,30144,0
9958,30145,0
9959,30156,0
9960,30157,0
9961,30162,0
9962,30163,0
9963,30170,0
9964,30171,0
9965,30174,0
9966,30175,0
9967,30184,0
9968,30185,0
9969,30192,0
9970,30193,0
9971,30206,0
9972,30207,0
9973,30208,0
9974,30209,0
9975,30210,0
9976,30211,0
9977,30222,0
9978,30223,0
9979,30228,0
9980,30229,0
9981,30230,0
9982,30231,0
9983,30234,0
9984,30235,0
9985,30236,0
9986,30237,0
9987,30238,0
9988,30239,0
9989,30246,0
9990,30247,0
9991,30248,0
9992,30249,0
9993,30258,0
9994,30259,0
9995,30264,0
9996,30265,0
9997,30270,0
9998,30271,0
9999,30288,0
10000,30289,0
10001,30292,0
10002,30293,0
10003,30294,0
10004,30295,0
10005,30296,0
10006,30297,0
10007,30306,0
10008,30307,0
10009,30310,0
10010,30311,0
10011,30322,0
10012,30323,0
10013,30324,0
10014,30325,0
10015,30326,0
10016,30327,0
10017,30328,0
10018,30329,0
10019,30340,0
10020,30341,0
10021,30344,0
10022,30345,0
10023,30364,0
10024,30365,0
10025,30374,0
10026,30375,0
10027,30376,0
10028,30377,0
10029,30378,0
10030,30379,0
10031,30392,0
10032,30393,0
10033,30402,0
10034,30403,0
10035,30414,0
10036,30415,0
10037,30434,0
10038,30435,0
10039,30440,0
10040,30441,0
10041,30444,0
10042,30445,0
10043,30446,0
10044,30447,0
10045,30452,0
10046,30453,0
10047,30470,0
10048,30471,0
10049,30472,0
10050,30473,0
10051,30474,0
10052,30475,0
10053,30478,0
10054,30479,0
